country,series,year,value,unit,source_id,source_file
AT,car_stock,2015,4748048.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2016,4821557.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2017,4898578.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2018,4978852.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2019,5039548.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2020,5091827.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2021,5133836.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2022,5150890.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2023,5185006.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2024,5231893.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock,2025,5286101.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
AT,car_stock_age_total,2015,4748048.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2016,4821557.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2017,4898578.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2018,4978852.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2019,5039548.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2020,5091827.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2021,5133836.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2022,5150890.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2023,5185006.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2024,5231893.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_total,2025,5286101.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2015,1333654.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2016,1378947.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2017,1405215.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2018,1425234.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2019,1438535.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2020,1485371.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2021,1519698.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2022,1607321.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2023,1683368.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2024,1726043.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y10-20,2025,1753516.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2015,946901.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2016,939044.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2017,890343.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2018,874539.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2019,900900.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2020,964148.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2021,1010692.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2022,1005981.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2023,908766.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2024,825342.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y2-5,2025,721886.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2015,1392629.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2016,1400031.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2017,1432456.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2018,1453981.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2019,1458825.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2020,1452497.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2021,1458560.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2022,1465207.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2023,1506492.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2024,1550218.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y5-10,2025,1589151.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2015,242884.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2016,260519.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2017,281028.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2018,296066.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2019,314506.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2020,343084.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2021,370836.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2022,401906.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2023,434577.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2024,471066.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_gt20,2025,505709.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2015,831980.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2016,843016.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2017,889536.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2018,929032.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2019,926782.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2020,846727.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2021,774277.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2022,670475.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2023,651803.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2024,659224.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_stock_age_y_lt2,2025,715839.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
AT,car_traffic_fallback,2015,67951.0,million_vkm,eurostat_road_tf_vehmov,destination_eu27_inputs.json
AT,car_traffic_fallback,2016,69921.0,million_vkm,eurostat_road_tf_vehmov,destination_eu27_inputs.json
AT,car_traffic_fallback,2017,71250.0,million_vkm,eurostat_road_tf_vehmov,destination_eu27_inputs.json
AT,car_traffic_fallback,2023,71452.0,million_vkm,eurostat_road_tf_vehmov,destination_eu27_inputs.json
AT,car_traffic_fallback,2024,72769.0,million_vkm,eurostat_road_tf_vehmov,destination_eu27_inputs.json
BE,car_stock,2015,5662059.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2016,5731292.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2017,5798939.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2018,5848425.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2019,5881874.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2020,5897488.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2021,5926009.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2022,5955127.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2023,6047551.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2024,6099089.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock,2025,6136034.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BE,car_stock_age_total,2015,5662059.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2016,5731292.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2017,5798939.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2018,5848425.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2019,5881874.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2020,5897488.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2021,5926009.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2022,5955127.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2023,6047551.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2024,6099089.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_total,2025,6136034.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2015,1337919.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2016,1403009.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2017,1450182.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2018,1469210.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2019,1465074.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2020,1480976.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2021,1540632.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2022,1605622.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2023,1651804.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2024,1663151.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y10-20,2025,1684069.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2015,1333624.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2016,1255912.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2017,1221187.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2018,1252687.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2019,1319584.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2020,1394729.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2021,1439970.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2022,1422741.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2023,1321081.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2024,1182695.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y2-5,2025,1157271.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2015,1738723.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2016,1765099.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2017,1738677.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2018,1676074.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2019,1643797.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2020,1630266.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2021,1628243.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2022,1688031.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2023,1762030.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2024,1819251.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y5-10,2025,1830565.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2015,323639.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2016,344570.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2017,365296.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2018,383686.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2019,399448.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2020,417227.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2021,433346.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2022,456840.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2023,485245.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2024,516850.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_gt20,2025,549368.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2015,928154.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2016,962702.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2017,1023597.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2018,1066768.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2019,1053971.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2020,974290.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2021,883818.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2022,781893.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2023,827391.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2024,917142.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_stock_age_y_lt2,2025,914761.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BE,car_traffic,2015,84225.0,million_vkm,eurostat_road_tf_veh,destination_eu27_inputs.json
BE,car_traffic,2016,84306.0,million_vkm,eurostat_road_tf_veh,destination_eu27_inputs.json
BE,car_traffic,2017,84095.0,million_vkm,eurostat_road_tf_veh,destination_eu27_inputs.json
BE,car_traffic_fallback,2015,78730.0,million_vkm,eurostat_road_tf_vehmov,destination_eu27_inputs.json
BG,car_stock,2015,3162037.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2016,3143568.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2017,2770615.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2018,2773325.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2019,2829946.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2020,2866763.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2021,2830464.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2022,2896777.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2023,3006215.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2024,3116742.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock,2025,3254325.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
BG,car_stock_age_total,2015,3162037.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2016,3143568.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2017,2770615.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2018,2773325.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2019,2829946.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2020,2866763.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2021,2830464.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2022,2896777.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2023,3006215.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2024,3116742.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
BG,car_stock_age_total,2025,3254325.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock,2015,487692.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2016,508284.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2017,526617.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2018,550695.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2019,572501.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2020,578158.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2021,592156.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2022,601131.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2023,625625.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2024,647327.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock,2025,667841.0,vehicles,eurostat_road_eqs_carpda,destination_eu27_inputs.json
CY,car_stock_age_total,2015,487692.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2016,508284.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2017,526617.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2018,550695.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2019,572501.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2020,578158.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2021,592156.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2022,601131.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2023,625625.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2024,647327.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_total,2025,667841.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2015,228144.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2016,249295.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2017,268031.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2018,281901.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2019,284668.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2020,283537.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2021,288389.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2022,286309.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2023,284164.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2024,275540.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y10-20,2025,265221.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y2-5,2015,42255.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y2-5,2016,36733.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y2-5,2017,39034.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y2-5,2018,48397.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y2-5,2019,54956.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y2-5,2020,58211.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
CY,car_stock_age_y2-5,2021,57538.0,vehicles,eurostat_road_eqs_carage,destination_eu27_inputs.json
