country,series,year,value,unit,source_id,source_file
AU,car_stock_smvu,2012,12684308.0,vehicles,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_stock_smvu,2014,13421357.0,vehicles,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_stock_smvu,2016,13712810.0,vehicles,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_stock_smvu,2018,14258620.0,vehicles,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_stock_smvu,2020,14726967.0,vehicles,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_traffic,2012,167456.0,million_vkm,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_traffic,2014,176805.0,million_vkm,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_traffic,2016,175899.0,million_vkm,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_traffic,2018,179761.0,million_vkm,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_traffic,2020,162983.0,million_vkm,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_vkt_avg,2012,13200.0,km,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_vkt_avg,2014,13200.0,km,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_vkt_avg,2016,12800.0,km,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_vkt_avg,2018,12600.0,km,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
AU,car_vkt_avg,2020,11100.0,km,abs_survey_motor_vehicle_use_2020,abs_survey_motor_vehicle_use_2020.xls
