country,series,year,value,unit,source_id,source_file
JP,distance_bus,2024,24784.148,km_per_year,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,distance_bus,2025,23419.576,km_per_year,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,distance_freight,2024,11918.07,km_per_year,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,distance_freight,2025,11768.184,km_per_year,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,distance_passenger_car,2024,8106.965,km_per_year,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,distance_passenger_car,2025,7984.309,km_per_year,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,distance_unallocated,2024,6898.563,km_per_year,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,distance_unallocated,2025,6737.542,km_per_year,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,stock_bus,2024,189153.727,vehicles,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,stock_bus,2025,187535.891,vehicles,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,stock_freight,2024,15044172.335,vehicles,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,stock_freight,2025,15007607.812,vehicles,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,stock_passenger_car,2024,61655810.349,vehicles,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,stock_passenger_car,2025,61559501.0,vehicles,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,stock_unallocated,2024,742150.409,vehicles,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,stock_unallocated,2025,750339.658,vehicles,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,traffic_bus,2024,4688.014,million_vkm,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,traffic_bus,2025,4392.011,million_vkm,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,traffic_freight,2024,179297.506,million_vkm,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,traffic_freight,2025,176612.291,million_vkm,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,traffic_passenger_car,2024,499841.512,million_vkm,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,traffic_passenger_car,2025,491510.101,million_vkm,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
JP,traffic_unallocated,2024,5119.771,million_vkm,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2024.xlsx
JP,traffic_unallocated,2025,5055.445,million_vkm,mlit_fuel_consumption_survey,mlit_fuel_survey_fy2025.xlsx
