company_id,gem_unit_id,gem_location_id,plant_name,country,level,entity,share,source_url,source_id
itochu,G100000104500,L100000101350,Huaneng Qufu power station,CN,parent,ITOCHU Corp,0.059000000000000004,https://www.gem.wiki/Huaneng_Qufu_power_station,gem_global_integrated_power_tracker
jpower,G100001072474,L100001063101,Hubei Anlu Tangdi wind farm,CN,owner,CLP Dabieshan (Hubei) Electric Power Development Co Ltd,,https://www.gem.wiki/Hubei_Anlu_Tangdi_wind_farm,gem_global_integrated_power_tracker
kepco,G100000112047,L100000100681,Jiaozuo Wuzhi-1 Cogen power station,CN,owner,Jiaozuo Kepco POWER Co Ltd,1.0,https://www.gem.wiki/Jiaozuo_Wuzhi-1_Cogen_power_station,gem_global_integrated_power_tracker
kepco,G100000112048,L100000100681,Jiaozuo Wuzhi-1 Cogen power station,CN,owner,Jiaozuo Kepco POWER Co Ltd,1.0,https://www.gem.wiki/Jiaozuo_Wuzhi-1_Cogen_power_station,gem_global_integrated_power_tracker
kepco,G100000105165,L100000101486,Jiexiu Chongguang power station,CN,parent,KEPCO Shanxi International,0.17300000000000001,https://www.gem.wiki/Jiexiu_Chongguang_power_station,gem_global_integrated_power_tracker
jpower,G100000105165,L100000101486,Jiexiu Chongguang power station,CN,parent,Electric Power Development Co Ltd,0.036000000000000004,https://www.gem.wiki/Jiexiu_Chongguang_power_station,gem_global_integrated_power_tracker
kepco,G100000105166,L100000101486,Jiexiu Chongguang power station,CN,parent,KEPCO Shanxi International,0.17300000000000001,https://www.gem.wiki/Jiexiu_Chongguang_power_station,gem_global_integrated_power_tracker
jpower,G100000105166,L100000101486,Jiexiu Chongguang power station,CN,parent,Electric Power Development Co Ltd,0.036000000000000004,https://www.gem.wiki/Jiexiu_Chongguang_power_station,gem_global_integrated_power_tracker
kepco,G100000106307,L100000101492,Lingshi Qiguang power station,CN,parent,KEPCO Shanxi International,0.17300000000000001,https://www.gem.wiki/Lingshi_Qiguang_power_station,gem_global_integrated_power_tracker
jpower,G100000106307,L100000101492,Lingshi Qiguang power station,CN,parent,Electric Power Development Co Ltd,0.036000000000000004,https://www.gem.wiki/Lingshi_Qiguang_power_station,gem_global_integrated_power_tracker
kepco,G100000106308,L100000101492,Lingshi Qiguang power station,CN,parent,KEPCO Shanxi International,0.17300000000000001,https://www.gem.wiki/Lingshi_Qiguang_power_station,gem_global_integrated_power_tracker
jpower,G100000106308,L100000101492,Lingshi Qiguang power station,CN,parent,Electric Power Development Co Ltd,0.036000000000000004,https://www.gem.wiki/Lingshi_Qiguang_power_station,gem_global_integrated_power_tracker
jpower,G100000803804,L100000803298,Ningxia Xingqing Hongdunzi Xuning solar farm,CN,owner,RISEN (Ningbo) Electric POWER Development Co Ltd,1.0,https://www.gem.wiki/Ningxia_Xingqing_Hongdunzi_Xuning_solar_farm,gem_global_integrated_power_tracker
mitsui,G100000107657,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107658,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107659,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107660,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107661,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107662,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107663,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107664,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107665,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107666,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107673,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000107674,L100000100937,Ordos Power Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000113713,L100000100938,Ordos Resources Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Resources_Qipanjing_power_station,gem_global_integrated_power_tracker
mitsui,G100000113714,L100000100938,Ordos Resources Qipanjing power station,CN,parent,Mitsui & Co Ltd,0.20199999999999999,https://www.gem.wiki/Ordos_Resources_Qipanjing_power_station,gem_global_integrated_power_tracker
kepco,G100000108003,L100000101501,Pingshuo Gangue power station,CN,parent,KEPCO Shanxi International,0.228,https://www.gem.wiki/Pingshuo_Gangue_power_station,gem_global_integrated_power_tracker
jpower,G100000108003,L100000101501,Pingshuo Gangue power station,CN,parent,Electric Power Development Co Ltd,0.047,https://www.gem.wiki/Pingshuo_Gangue_power_station,gem_global_integrated_power_tracker
kepco,G100000108004,L100000101501,Pingshuo Gangue power station,CN,parent,KEPCO Shanxi International,0.228,https://www.gem.wiki/Pingshuo_Gangue_power_station,gem_global_integrated_power_tracker
jpower,G100000108004,L100000101501,Pingshuo Gangue power station,CN,parent,Electric Power Development Co Ltd,0.047,https://www.gem.wiki/Pingshuo_Gangue_power_station,gem_global_integrated_power_tracker
kepco,G100000108005,L100000101501,Pingshuo Gangue power station,CN,parent,KEPCO Shanxi International,0.228,https://www.gem.wiki/Pingshuo_Gangue_power_station,gem_global_integrated_power_tracker
jpower,G100000108005,L100000101501,Pingshuo Gangue power station,CN,parent,Electric Power Development Co Ltd,0.047,https://www.gem.wiki/Pingshuo_Gangue_power_station,gem_global_integrated_power_tracker
kepco,G100000108006,L100000101501,Pingshuo Gangue power station,CN,parent,KEPCO Shanxi International,0.228,https://www.gem.wiki/Pingshuo_Gangue_power_station,gem_global_integrated_power_tracker
jpower,G100000108006,L100000101501,Pingshuo Gangue power station,CN,parent,Electric Power Development Co Ltd,0.047,https://www.gem.wiki/Pingshuo_Gangue_power_station,gem_global_integrated_power_tracker
kepco,G100000109043,L100000101509,Shanxi Hepo power station,CN,parent,KEPCO Shanxi International,0.318,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
jpower,G100000109043,L100000101509,Shanxi Hepo power station,CN,parent,Electric Power Development Co Ltd,0.065,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
kepco,G100000109044,L100000101509,Shanxi Hepo power station,CN,parent,KEPCO Shanxi International,0.318,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
jpower,G100000109044,L100000101509,Shanxi Hepo power station,CN,parent,Electric Power Development Co Ltd,0.065,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
kepco,G100000109045,L100000101509,Shanxi Hepo power station,CN,parent,KEPCO Shanxi International,0.318,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
jpower,G100000109045,L100000101509,Shanxi Hepo power station,CN,parent,Electric Power Development Co Ltd,0.065,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
kepco,G100000109046,L100000101509,Shanxi Hepo power station,CN,parent,KEPCO Shanxi International,0.318,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
jpower,G100000109046,L100000101509,Shanxi Hepo power station,CN,parent,Electric Power Development Co Ltd,0.065,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
kepco,G100000109047,L100000101509,Shanxi Hepo power station,CN,parent,KEPCO Shanxi International,0.318,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
jpower,G100000109047,L100000101509,Shanxi Hepo power station,CN,parent,Electric Power Development Co Ltd,0.065,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
kepco,G100000109048,L100000101509,Shanxi Hepo power station,CN,parent,KEPCO Shanxi International,0.318,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
jpower,G100000109048,L100000101509,Shanxi Hepo power station,CN,parent,Electric Power Development Co Ltd,0.065,https://www.gem.wiki/Shanxi_Hepo_power_station,gem_global_integrated_power_tracker
kepco,G100000106344,L100000105027,Shanxi Liulin power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Liulin_power_station,gem_global_integrated_power_tracker
jpower,G100000106344,L100000105027,Shanxi Liulin power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Liulin_power_station,gem_global_integrated_power_tracker
kepco,G100000106345,L100000105027,Shanxi Liulin power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Liulin_power_station,gem_global_integrated_power_tracker
jpower,G100000106345,L100000105027,Shanxi Liulin power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Liulin_power_station,gem_global_integrated_power_tracker
kepco,G100000106346,L100000105027,Shanxi Liulin power station,CN,parent,KEPCO Shanxi International,0.17,https://www.gem.wiki/Shanxi_Liulin_power_station,gem_global_integrated_power_tracker
jpower,G100000106346,L100000105027,Shanxi Liulin power station,CN,parent,Electric Power Development Co Ltd,0.035,https://www.gem.wiki/Shanxi_Liulin_power_station,gem_global_integrated_power_tracker
kepco,G100000106347,L100000105027,Shanxi Liulin power station,CN,parent,KEPCO Shanxi International,0.17,https://www.gem.wiki/Shanxi_Liulin_power_station,gem_global_integrated_power_tracker
jpower,G100000106347,L100000105027,Shanxi Liulin power station,CN,parent,Electric Power Development Co Ltd,0.035,https://www.gem.wiki/Shanxi_Liulin_power_station,gem_global_integrated_power_tracker
kepco,G100000109051,L100000101511,Shanxi Ruiguang power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Ruiguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109051,L100000101511,Shanxi Ruiguang power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Ruiguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109052,L100000101511,Shanxi Ruiguang power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Ruiguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109052,L100000101511,Shanxi Ruiguang power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Ruiguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109053,L100000101511,Shanxi Ruiguang power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Ruiguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109053,L100000101511,Shanxi Ruiguang power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Ruiguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109054,L100000101511,Shanxi Ruiguang power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Ruiguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109054,L100000101511,Shanxi Ruiguang power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Ruiguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109057,L100000101514,Shanxi Yuguang power station,CN,parent,KEPCO Shanxi International,0.204,https://www.gem.wiki/Shanxi_Yuguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109057,L100000101514,Shanxi Yuguang power station,CN,parent,Electric Power Development Co Ltd,0.042,https://www.gem.wiki/Shanxi_Yuguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109058,L100000101514,Shanxi Yuguang power station,CN,parent,KEPCO Shanxi International,0.204,https://www.gem.wiki/Shanxi_Yuguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109058,L100000101514,Shanxi Yuguang power station,CN,parent,Electric Power Development Co Ltd,0.042,https://www.gem.wiki/Shanxi_Yuguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109059,L100000101514,Shanxi Yuguang power station,CN,parent,KEPCO Shanxi International,0.204,https://www.gem.wiki/Shanxi_Yuguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109059,L100000101514,Shanxi Yuguang power station,CN,parent,Electric Power Development Co Ltd,0.042,https://www.gem.wiki/Shanxi_Yuguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109060,L100000101514,Shanxi Yuguang power station,CN,parent,KEPCO Shanxi International,0.204,https://www.gem.wiki/Shanxi_Yuguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109060,L100000101514,Shanxi Yuguang power station,CN,parent,Electric Power Development Co Ltd,0.042,https://www.gem.wiki/Shanxi_Yuguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109061,L100000101515,Shanxi Zhaoguang power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109061,L100000101515,Shanxi Zhaoguang power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109062,L100000101515,Shanxi Zhaoguang power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109062,L100000101515,Shanxi Zhaoguang power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109063,L100000101515,Shanxi Zhaoguang power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109063,L100000101515,Shanxi Zhaoguang power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,gem_global_integrated_power_tracker
kepco,G100000109064,L100000101515,Shanxi Zhaoguang power station,CN,parent,KEPCO Shanxi International,0.34,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,gem_global_integrated_power_tracker
jpower,G100000109064,L100000101515,Shanxi Zhaoguang power station,CN,parent,Electric Power Development Co Ltd,0.07,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,gem_global_integrated_power_tracker
khnp,G100000604115,L100000604076,Shuifeng hydroelectric plant,CN,owner,China-Korea Hydropower Company,1.0,https://www.gem.wiki/Shuifeng_hydroelectric_plant,gem_global_integrated_power_tracker
kepco,G100000105223,L100000101488,Xinguang power station,CN,parent,KEPCO Shanxi International,0.17,https://www.gem.wiki/Xinguang_power_station,gem_global_integrated_power_tracker
jpower,G100000105223,L100000101488,Xinguang power station,CN,parent,Electric Power Development Co Ltd,0.035,https://www.gem.wiki/Xinguang_power_station,gem_global_integrated_power_tracker
kepco,G100000105224,L100000101488,Xinguang power station,CN,parent,KEPCO Shanxi International,0.17,https://www.gem.wiki/Xinguang_power_station,gem_global_integrated_power_tracker
jpower,G100000105224,L100000101488,Xinguang power station,CN,parent,Electric Power Development Co Ltd,0.035,https://www.gem.wiki/Xinguang_power_station,gem_global_integrated_power_tracker
kepco,G100000111277,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.073,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100000111277,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.015,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100000111278,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.073,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100000111278,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.015,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100000111279,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.073,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100000111279,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.015,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100000111280,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.073,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100000111280,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.015,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100000111281,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.073,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100000111281,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.015,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100000111282,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.073,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100000111282,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.015,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100000111283,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.099,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100000111283,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.02,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100000111284,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.099,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100000111284,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.02,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100001000272,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.073,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100001000272,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.015,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100001000273,L100000101543,Yangcheng power station,CN,parent,KEPCO Shanxi International,0.073,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
jpower,G100001000273,L100000101543,Yangcheng power station,CN,parent,Electric Power Development Co Ltd,0.015,https://www.gem.wiki/Yangcheng_power_station,gem_global_integrated_power_tracker
kepco,G100000111447,L100000101548,Youyu power station,CN,parent,KEPCO Shanxi International,0.16699999999999998,https://www.gem.wiki/Youyu_power_station,gem_global_integrated_power_tracker
jpower,G100000111447,L100000101548,Youyu power station,CN,parent,Electric Power Development Co Ltd,0.034,https://www.gem.wiki/Youyu_power_station,gem_global_integrated_power_tracker
kepco,G100000111448,L100000101548,Youyu power station,CN,parent,KEPCO Shanxi International,0.16699999999999998,https://www.gem.wiki/Youyu_power_station,gem_global_integrated_power_tracker
jpower,G100000111448,L100000101548,Youyu power station,CN,parent,Electric Power Development Co Ltd,0.034,https://www.gem.wiki/Youyu_power_station,gem_global_integrated_power_tracker
kepco,G100000111465,L100000101551,Yuguang Coal power station,CN,parent,KEPCO Shanxi International,0.17300000000000001,https://www.gem.wiki/Yuguang_Coal_power_station,gem_global_integrated_power_tracker
jpower,G100000111465,L100000101551,Yuguang Coal power station,CN,parent,Electric Power Development Co Ltd,0.036000000000000004,https://www.gem.wiki/Yuguang_Coal_power_station,gem_global_integrated_power_tracker
kepco,G100000111466,L100000101551,Yuguang Coal power station,CN,parent,KEPCO Shanxi International,0.17300000000000001,https://www.gem.wiki/Yuguang_Coal_power_station,gem_global_integrated_power_tracker
jpower,G100000111466,L100000101551,Yuguang Coal power station,CN,parent,Electric Power Development Co Ltd,0.036000000000000004,https://www.gem.wiki/Yuguang_Coal_power_station,gem_global_integrated_power_tracker
mitsui,G100001072762,L100000815924,Kassø solar farm,DK,owner,Mitsui & Co Ltd,0.49,https://www.gem.wiki/Kassø_solar_farm,gem_global_integrated_power_tracker
hyundai_ec,G100000408070,L100000406059,Oumache power station,DZ,parent,Hyundai Engineering & Construction Co Ltd,0.366,https://www.gem.wiki/Oumache_power_station,gem_global_integrated_power_tracker
hyundai_engineering,G100000408070,L100000406059,Oumache power station,DZ,parent,Hyundai Engineering Co Ltd,0.013999999999999999,https://www.gem.wiki/Oumache_power_station,gem_global_integrated_power_tracker
toyota_tsusho,G100000900028,L100000900026,Ras Ghareb wind farm,EG,owner,Eurus Energy Holdings Corp,0.4,https://www.gem.wiki/Ras_Ghareb_wind_farm,gem_global_integrated_power_tracker
toyota_tsusho,G100000900064,L100000900026,Ras Ghareb wind farm,EG,owner,Eurus Energy Holdings Corp,0.4,https://www.gem.wiki/Ras_Ghareb_wind_farm,gem_global_integrated_power_tracker
toyota_tsusho,G100001050895,L100000900026,Ras Ghareb wind farm,EG,owner,Eurus Energy Holdings Corp,0.4,https://www.gem.wiki/Ras_Ghareb_wind_farm,gem_global_integrated_power_tracker
hanwha_energy,G100001006511,L100001005471,Acebuche solar farm,ES,owner,Hanwha Energy Corp,,https://www.gem.wiki/Acebuche_solar_farm,gem_global_integrated_power_tracker
hanwha_energy,G100001005384,L100001004587,Almendro solar farm,ES,owner,Hanwha Energy Corp,1.0,https://www.gem.wiki/Almendro_solar_farm,gem_global_integrated_power_tracker
hanwha_energy,G100001006515,L100001005475,Braza Corona solar farm,ES,owner,Hanwha Energy Corp,,https://www.gem.wiki/Braza_Corona_solar_farm,gem_global_integrated_power_tracker
jgc,G100000827656,L100000824500,El Carpio 1 Thermosolar farm,ES,owner,JGC Holdings Corp,0.24,https://www.gem.wiki/El_Carpio_1_Thermosolar_farm,gem_global_integrated_power_tracker
jgc,G100000827657,L100000824501,El Carpio 2 Thermosolar farm,ES,owner,JGC Holdings Corp,0.24,https://www.gem.wiki/El_Carpio_2_Thermosolar_farm,gem_global_integrated_power_tracker
itochu,G100000828105,L100000824865,Solaben 2 CSP solar farm,ES,owner,ITOCHU Corp,0.3,https://www.gem.wiki/Solaben_2_CSP_solar_farm,gem_global_integrated_power_tracker
itochu,G100000828106,L100000824866,Solaben 3 CSP solar farm,ES,owner,ITOCHU Corp,0.3,https://www.gem.wiki/Solaben_3_CSP_solar_farm,gem_global_integrated_power_tracker
toyota_tsusho,G100000915831,L100000912691,Vicedo wind farm,ES,owner,Eurus Energy,1.0,https://www.gem.wiki/Vicedo_wind_farm,gem_global_integrated_power_tracker
itochu,G100000201371,L100000201153,Joutseno Pulp power station,FI,parent,ITOCHU Corp,0.25,https://www.gem.wiki/Joutseno_Pulp_power_station,gem_global_integrated_power_tracker
itochu,G100000200289,L100000200256,Kemi Bioproduct Mill power station,FI,parent,ITOCHU Corp,0.25,https://www.gem.wiki/Kemi_Bioproduct_Mill_power_station,gem_global_integrated_power_tracker
itochu,G100000200290,L100000200257,Kemi Pulp Mill power station,FI,parent,ITOCHU Corp,0.25,https://www.gem.wiki/Kemi_Pulp_Mill_power_station,gem_global_integrated_power_tracker
itochu,G100000201378,L100000201159,Metsä Rauma power station,FI,parent,ITOCHU Corp,0.25,https://www.gem.wiki/Metsä_Rauma_power_station,gem_global_integrated_power_tracker
itochu,G100000200235,L100000200209,Äänekoski Bioproduct Mill power station,FI,parent,ITOCHU Corp,0.25,https://www.gem.wiki/Äänekoski_Bioproduct_Mill_power_station,gem_global_integrated_power_tracker
itochu,G100001052830,L100001046672,Äänekoski power station,FI,parent,ITOCHU Corp,,https://www.gem.wiki/Äänekoski_power_station,gem_global_integrated_power_tracker
mitsubishi_corp,G100000915436,L100000912337,Basse Thiérarche wind farm,FR,owner,Diamond Generating Europe,,https://www.gem.wiki/Basse_Thiérarche_wind_farm,gem_global_integrated_power_tracker
sumitomo_corp,G100000920005,L100000916207,Dieppe-Le Treport wind farm,FR,owner,Sumitomo Corp,0.29,https://www.gem.wiki/Dieppe-Le_Treport_wind_farm,gem_global_integrated_power_tracker
mitsubishi_corp,G100000911915,L100000909176,Plaine De L’Escrebieux wind farm,FR,owner,Diamond Generating Europe,,https://www.gem.wiki/Plaine_De_L’Escrebieux_wind_farm,gem_global_integrated_power_tracker
mitsubishi_corp,G100000913238,L100000910386,Seuil De Bapaume wind farm,FR,owner,Diamond Generating Europe,,https://www.gem.wiki/Seuil_De_Bapaume_wind_farm,gem_global_integrated_power_tracker
mitsubishi_corp,G100000806629,L100000805759,Toul-Rosières Solar Park,FR,owner,Mitsubishi Corporation Energy Solutions Ltd,1.0,https://www.gem.wiki/Toul-Rosières_Solar_Park,gem_global_integrated_power_tracker
tokyo_gas,G100000200254,L100000200224,Brigg Renewable Energy power station,GB,parent,Tokyo Gas United Kingdom Ltd,,https://www.gem.wiki/Brigg_Renewable_Energy_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100001092248,L100001081921,Galloper offshore wind farm,GB,owner,Sumitomo Corporation,0.12,https://www.gem.wiki/Galloper_offshore_wind_farm,gem_global_integrated_power_tracker
jpower,G100000920087,L100000916276,Lynch Knoll wind farm,GB,owner,Electric Power Development Co Ltd,0.25,https://www.gem.wiki/Triton_Knoll_wind_farm,gem_global_integrated_power_tracker
kansai,G100000920087,L100000916276,Lynch Knoll wind farm,GB,owner,Kansai Electric Power Co,0.16,https://www.gem.wiki/Triton_Knoll_wind_farm,gem_global_integrated_power_tracker
marubeni,G100000926187,L100000921260,Ossian Offshore wind farm,GB,owner,Marubeni Corp,,https://www.gem.wiki/Ossian_Offshore_wind_farm,gem_global_integrated_power_tracker
toyota_tsusho,G100000919408,L100000915702,Pentland wind farm,GB,owner,Eurus Energy UK,,https://www.gem.wiki/Pentland_wind_farm,gem_global_integrated_power_tracker
mitsui,G100000108655,L100000103761,Rugeley power station,GB,owner,Mitsui & Co Ltd,0.5,https://www.gem.wiki/Rugeley_power_station,gem_global_integrated_power_tracker
mitsui,G100000108656,L100000103761,Rugeley power station,GB,owner,Mitsui & Co Ltd,0.5,https://www.gem.wiki/Rugeley_power_station,gem_global_integrated_power_tracker
itochu,G100000200324,L100000200289,Severnside Energy-from-Waste power station,GB,parent,ITOCHU Corp,,https://www.gem.wiki/Severnside_Energy-from-Waste_power_station,gem_global_integrated_power_tracker
tokyo_gas,G100000200331,L100000200296,Snetterton power station,GB,parent,Tokyo Gas United Kingdom Ltd,,https://www.gem.wiki/Snetterton_power_station,gem_global_integrated_power_tracker
