company_id,company_name,company_country,phase,role_tier1,role_tier2,role_tier2_all,share,share_basis,origin,also_stated_by,gem_unit_id,gem_location_id,plant_name,country,fuel_type,status,capacity_mw,start_year,scenario,ti_lifetime_full_tco2,ti_lifetime_weighted_tco2,ti_remaining_full_tco2,ti_remaining_weighted_tco2,direction,tier,latitude,longitude,source_url
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000107412,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S1,63055988.28,,57158127.469,,liability,C,19.31581,105.80026,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000107412,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S2,63055988.28,,57158127.469,,liability,C,19.31581,105.80026,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000107413,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S1,63055988.28,,57158127.469,,liability,C,19.31581,105.80026,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000107413,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S2,63055988.28,,57158127.469,,liability,C,19.31581,105.80026,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S1,52208141.176,,51031207.373,,liability,C,18.09792,106.38123,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S2,52208141.176,,51031207.373,,liability,C,18.09792,106.38123,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000110671,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2026,S1,52463842.453,,52463842.453,,liability,C,18.09792,106.38123,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000110671,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2026,S2,52463842.453,,52463842.453,,liability,C,18.09792,106.38123,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000100538,L100000102699,Banten Suralaya power station,ID,coal,operating,1000.0,2025,S1,30251235.894,,29621554.592,,liability,C,-5.8892179,106.0336018,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000100538,L100000102699,Banten Suralaya power station,ID,coal,operating,1000.0,2025,S2,30251235.894,,29621554.592,,liability,C,-5.8892179,106.0336018,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000113472,L100000102699,Banten Suralaya power station,ID,coal,operating,1000.0,2025,S1,30251235.894,,29621554.592,,liability,C,-5.8892179,106.0336018,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000113472,L100000102699,Banten Suralaya power station,ID,coal,operating,1000.0,2025,S2,30251235.894,,29621554.592,,liability,C,-5.8892179,106.0336018,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000406382,L100000406237,Norte II power station,MX,gas,operating,433.0,2014,S1,-5000755.146,,-1725496.99,,contribution,C,28.442228,-105.917716,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000406382,L100000406237,Norte II power station,MX,gas,operating,433.0,2014,S2,-4517447.965,,-1242189.809,,contribution,C,28.442228,-105.917716,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000411495,L100000408240,Rabigh IPP power station,SA,oil,operating,602.0,2013,S1,8065865.048,,4745926.592,,liability,C,22.663575,39.036656,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000411496,L100000408240,Rabigh IPP power station,SA,oil,operating,602.0,2013,S1,8065865.048,,4745926.592,,liability,C,22.663575,39.036656,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000404602,L100000405486,Al Qatrana power plant,JO,gas,operating,373.0,2012,S1,-5395220.072,,-929579.294,,contribution,C,31.2226,36.0197,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000411581,L100000408212,IPP3 ICE power plant,JO,gas,operating,573.8,2014,S1,336539.57,,3091169.89,,liability,C,31.955219,35.945031,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000405051,L100000405594,Shuweihat S3 power plant,AE,gas,operating,823.5,2014,S1,-5412575.027,,1355387.802,,contribution,C,24.1535,52.566208,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000405051,L100000405594,Shuweihat S3 power plant,AE,gas,operating,823.5,2014,S2,-5412575.027,,1355387.802,,contribution,C,24.1535,52.566208,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000405052,L100000405594,Shuweihat S3 power plant,AE,gas,operating,823.5,2014,S1,-5412575.027,,1355387.802,,contribution,C,24.1535,52.566208,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000405052,L100000405594,Shuweihat S3 power plant,AE,gas,operating,823.5,2014,S2,-5412575.027,,1355387.802,,contribution,C,24.1535,52.566208,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000404367,L100000405308,Palua Indah power station,MY,gas,operating,600.0,2025,S1,-13633817.092,,-13014062.17,,contribution,C,2.940219,101.262108,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000404367,L100000405308,Palua Indah power station,MY,gas,operating,600.0,2025,S2,-10218319.179,,-9598564.257,,contribution,C,2.940219,101.262108,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000404368,L100000405308,Palua Indah power station,MY,gas,operating,600.0,2025,S1,-13633817.092,,-13014062.17,,contribution,C,2.940219,101.262108,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000404368,L100000405308,Palua Indah power station,MY,gas,operating,600.0,2025,S2,-10218319.179,,-9598564.257,,contribution,C,2.940219,101.262108,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000107172,L100000103181,Naga power station,PH,coal,operating,110.5,2010,S1,8647775.013,,4517607.358,,liability,C,10.21755,123.76058,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,development,developer,sponsor_award,sponsor_award,,award_share,company_ir,,G100000107173,L100000103181,Naga power station,PH,coal,operating,110.5,2011,S1,8480225.817,,4645798.647,,liability,C,10.21755,123.76058,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000404387,L100000405342,Ilijan power station,PH,gas,operating,625.5,2002,S1,-16689470.384,,-4639753.97,,contribution,C,13.622,121.0795,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000404388,L100000405342,Ilijan power station,PH,gas,operating,625.5,2002,S1,-16689470.384,,-4639753.97,,contribution,C,13.622,121.0795,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407164,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407164,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407165,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407165,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407166,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407166,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407167,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407167,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407168,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407168,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407169,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,company_ir,gem,G100000407169,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407164,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407164,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407165,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407165,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407166,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407166,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407167,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407167,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407168,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407168,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407169,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S1,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,operation,om_contractor,om_contract,om_contract,,contract_share,company_ir,,G100000407169,L100000406784,Egbin power station,NG,gas,operating,220.0,1985,S2,447859.926,,0.0,,liability,C,6.563713,3.615082,https://www.kepco.co.kr/eng/business/overseas/business-overview.do
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.4,equity_share,company_ir,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S1,52208141.176,20883256.47,51031207.373,20412482.949,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.4,equity_share,company_ir,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S2,52208141.176,20883256.47,51031207.373,20412482.949,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.4,equity_share,company_ir,,G100000110671,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2026,S1,52463842.453,20985536.981,52463842.453,20985536.981,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.4,equity_share,company_ir,,G100000110671,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2026,S2,52463842.453,20985536.981,52463842.453,20985536.981,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
mitsubishi_corp,Mitsubishi Corporation,JP,investment,equity_owner,equity_direct,equity_direct,0.4,equity_share,company_ir,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S1,52208141.176,20883256.47,51031207.373,20412482.949,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
mitsubishi_corp,Mitsubishi Corporation,JP,investment,equity_owner,equity_direct,equity_direct,0.4,equity_share,company_ir,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S2,52208141.176,20883256.47,51031207.373,20412482.949,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
mitsubishi_corp,Mitsubishi Corporation,JP,investment,equity_owner,equity_direct,equity_direct,0.4,equity_share,company_ir,,G100000110671,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2026,S1,52463842.453,20985536.981,52463842.453,20985536.981,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
mitsubishi_corp,Mitsubishi Corporation,JP,investment,equity_owner,equity_direct,equity_direct,0.4,equity_share,company_ir,,G100000110671,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2026,S2,52463842.453,20985536.981,52463842.453,20985536.981,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
chugoku,Chugoku Electric Power,JP,investment,equity_owner,equity_direct,equity_direct,0.2,equity_share,company_ir,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S1,52208141.176,10441628.235,51031207.373,10206241.475,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
chugoku,Chugoku Electric Power,JP,investment,equity_owner,equity_direct,equity_direct,0.2,equity_share,company_ir,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S2,52208141.176,10441628.235,51031207.373,10206241.475,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
chugoku,Chugoku Electric Power,JP,investment,equity_owner,equity_direct,equity_direct,0.2,equity_share,company_ir,,G100000110671,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2026,S1,52463842.453,10492768.491,52463842.453,10492768.491,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
chugoku,Chugoku Electric Power,JP,investment,equity_owner,equity_direct,equity_direct,0.2,equity_share,company_ir,,G100000110671,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2026,S2,52463842.453,10492768.491,52463842.453,10492768.491,liability,C,18.09792,106.38123,https://www.banktrack.org/project/vung_ang_ii_thermal_power_plant_vietnam
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.15,equity_share,company_ir,,G100000100538,L100000102699,Banten Suralaya power station,ID,coal,operating,1000.0,2025,S1,30251235.894,4537685.384,29621554.592,4443233.189,liability,C,-5.8892179,106.0336018,https://www.gem.wiki/Banten_Suralaya_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.15,equity_share,company_ir,,G100000100538,L100000102699,Banten Suralaya power station,ID,coal,operating,1000.0,2025,S2,30251235.894,4537685.384,29621554.592,4443233.189,liability,C,-5.8892179,106.0336018,https://www.gem.wiki/Banten_Suralaya_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.15,equity_share,company_ir,,G100000113472,L100000102699,Banten Suralaya power station,ID,coal,operating,1000.0,2025,S1,30251235.894,4537685.384,29621554.592,4443233.189,liability,C,-5.8892179,106.0336018,https://www.gem.wiki/Banten_Suralaya_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.15,equity_share,company_ir,,G100000113472,L100000102699,Banten Suralaya power station,ID,coal,operating,1000.0,2025,S2,30251235.894,4537685.384,29621554.592,4443233.189,liability,C,-5.8892179,106.0336018,https://www.gem.wiki/Banten_Suralaya_power_station
doosan_enerbility,Doosan Enerbility,KR,construction,epc_contractor,epc_lead,epc_lead,1.0,contract_share,company_ir,,G100000109514,L100000104315,Song Hau Thermal Power Plant,VN,coal,operating,600.0,2021,S1,57066396.053,57066396.053,50418687.679,50418687.679,liability,C,9.95266,105.86071,https://www.doosanenerbility.com/en/about/news_board_view?id=12861&page=9&pageSize=9
doosan_enerbility,Doosan Enerbility,KR,construction,epc_contractor,epc_lead,epc_lead,1.0,contract_share,company_ir,,G100000109514,L100000104315,Song Hau Thermal Power Plant,VN,coal,operating,600.0,2021,S2,57066396.053,57066396.053,50418687.679,50418687.679,liability,C,9.95266,105.86071,https://www.doosanenerbility.com/en/about/news_board_view?id=12861&page=9&pageSize=9
doosan_enerbility,Doosan Enerbility,KR,construction,epc_contractor,epc_lead,epc_lead,1.0,contract_share,company_ir,,G100000109515,L100000104315,Song Hau Thermal Power Plant,VN,coal,operating,600.0,2022,S1,57323625.709,57323625.709,51961934.064,51961934.064,liability,C,9.95266,105.86071,https://www.doosanenerbility.com/en/about/news_board_view?id=12861&page=9&pageSize=9
doosan_enerbility,Doosan Enerbility,KR,construction,epc_contractor,epc_lead,epc_lead,1.0,contract_share,company_ir,,G100000109515,L100000104315,Song Hau Thermal Power Plant,VN,coal,operating,600.0,2022,S2,57323625.709,57323625.709,51961934.064,51961934.064,liability,C,9.95266,105.86071,https://www.doosanenerbility.com/en/about/news_board_view?id=12861&page=9&pageSize=9
sumitomo_corp,Sumitomo Corporation,JP,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,company_ir,gem,G100000110552,L100000104316,Van Phong power station,VN,coal,operating,716.0,2023,S1,68489706.299,68489706.299,63855973.118,63855973.118,liability,C,12.47704,109.29244,https://www.sumitomocorp.com/en/jp/news/release/2019/group/12310
sumitomo_corp,Sumitomo Corporation,JP,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,company_ir,gem,G100000110552,L100000104316,Van Phong power station,VN,coal,operating,716.0,2023,S2,68489706.299,68489706.299,63855973.118,63855973.118,liability,C,12.47704,109.29244,https://www.sumitomocorp.com/en/jp/news/release/2019/group/12310
sumitomo_corp,Sumitomo Corporation,JP,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,company_ir,gem,G100000110553,L100000104316,Van Phong power station,VN,coal,operating,716.0,2024,S1,68799302.938,68799302.938,65710468.671,65710468.671,liability,C,12.47704,109.29244,https://www.sumitomocorp.com/en/jp/news/release/2019/group/12310
sumitomo_corp,Sumitomo Corporation,JP,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,company_ir,gem,G100000110553,L100000104316,Van Phong power station,VN,coal,operating,716.0,2024,S2,68799302.938,68799302.938,65710468.671,65710468.671,liability,C,12.47704,109.29244,https://www.sumitomocorp.com/en/jp/news/release/2019/group/12310
posco_international,POSCO International,KR,investment,equity_owner,equity_direct,equity_direct,0.3,equity_share,company_ir,gem,G100000106995,L100000104335,Mong Duong power station,VN,coal,operating,620.0,2015,S1,75501619.171,22650485.751,55992481.47,16797744.441,liability,C,21.07324,107.34847,https://www.aes-vietnam.com/en/aes-agrees-sell-mong-duong-2-coal-fired-plant-vietnam
posco_international,POSCO International,KR,investment,equity_owner,equity_direct,equity_direct,0.3,equity_share,company_ir,gem,G100000106995,L100000104335,Mong Duong power station,VN,coal,operating,620.0,2015,S2,75501619.171,22650485.751,55992481.47,16797744.441,liability,C,21.07324,107.34847,https://www.aes-vietnam.com/en/aes-agrees-sell-mong-duong-2-coal-fired-plant-vietnam
posco_international,POSCO International,KR,investment,equity_owner,equity_direct,equity_direct,0.3,equity_share,company_ir,gem,G100000106996,L100000104335,Mong Duong power station,VN,coal,operating,620.0,2015,S1,75501619.171,22650485.751,55992481.47,16797744.441,liability,C,21.07324,107.34847,https://www.aes-vietnam.com/en/aes-agrees-sell-mong-duong-2-coal-fired-plant-vietnam
posco_international,POSCO International,KR,investment,equity_owner,equity_direct,equity_direct,0.3,equity_share,company_ir,gem,G100000106996,L100000104335,Mong Duong power station,VN,coal,operating,620.0,2015,S2,75501619.171,22650485.751,55992481.47,16797744.441,liability,C,21.07324,107.34847,https://www.aes-vietnam.com/en/aes-agrees-sell-mong-duong-2-coal-fired-plant-vietnam
marubeni,Marubeni Corporation,JP,development,developer,sponsor_award,sponsor_award,0.5,award_share,company_ir,,G100000107412,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S1,63055988.28,31527994.14,57158127.469,28579063.734,liability,C,19.31581,105.80026,https://www.marubeni.com/en/news/2013/release/00011.html
marubeni,Marubeni Corporation,JP,development,developer,sponsor_award,sponsor_award,0.5,award_share,company_ir,,G100000107412,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S2,63055988.28,31527994.14,57158127.469,28579063.734,liability,C,19.31581,105.80026,https://www.marubeni.com/en/news/2013/release/00011.html
marubeni,Marubeni Corporation,JP,development,developer,sponsor_award,sponsor_award,0.5,award_share,company_ir,,G100000107413,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S1,63055988.28,31527994.14,57158127.469,28579063.734,liability,C,19.31581,105.80026,https://www.marubeni.com/en/news/2013/release/00011.html
marubeni,Marubeni Corporation,JP,development,developer,sponsor_award,sponsor_award,0.5,award_share,company_ir,,G100000107413,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S2,63055988.28,31527994.14,57158127.469,28579063.734,liability,C,19.31581,105.80026,https://www.marubeni.com/en/news/2013/release/00011.html
sumitomo_corp,Sumitomo Corporation,JP,construction,epc_contractor,epc_civil_works,epc_civil_works,,contract_share,company_ir,,G100000106718,L100000100069,Matarbari power station,BD,coal,operating,600.0,2023,S1,4944640.875,,4329878.028,,liability,C,21.70184,91.8834,https://www.global.toshiba/ww/news/corporate/2017/08/pr2301.html
