country,series,year,value,unit,source_id,source_file
KR,car_co2,2012,38834.746,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2013,39771.869,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2014,40238.629,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2015,43577.208,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2016,45535.377,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2017,46306.221,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2018,45561.251,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2019,49131.298,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2020,46299.794,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2021,50756.785,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2022,48974.482,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_co2,2023,51407.511,ktCO2,gir_inventory_co2;kotsa_road_ghg_vehicle_type,gir_inventory_co2_1990_2023.csv;kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2012,0.477911,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2013,0.474402,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2014,0.47664,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2015,0.489699,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2016,0.487994,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2017,0.498615,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2018,0.490014,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2019,0.513086,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2020,0.505867,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2021,0.541963,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2022,0.528107,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2023,0.558424,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,car_share_road,2024,0.576766,fraction,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2012,38523.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2013,38586.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2014,40859.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2015,43096.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2016,44326.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2017,40694.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2018,40506.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2019,41189.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2020,39794.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2021,44622.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2022,38480.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2023,38892.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_car_ghg,2024,34505.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2012,80607.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2013,81336.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2014,85723.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2015,88005.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2016,90833.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2017,81614.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2018,82663.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2019,80277.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2020,78665.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2021,82334.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2022,72864.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2023,69646.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,kotsa_road_ghg,2024,59825.0,ktCO2e,kotsa_road_ghg_vehicle_type,kotsa_road_ghg_by_vehicle_type.csv
KR,road_co2,1990,31003.28,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,1991,35565.68,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,1992,40658.54,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,1993,49012.8,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,1994,51588.78,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
