country,series,year,value,unit,source_id,source_file
JP,co2_freight,1997,99997.963,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,1998,97768.722,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,1999,97203.826,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2000,96236.562,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2001,95866.965,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2002,92653.28,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2003,91172.121,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2004,91199.785,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2005,90301.249,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2006,90753.868,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2007,89215.492,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2008,86791.707,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2009,81997.886,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2010,83375.976,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2011,80673.915,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2012,80358.932,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2013,80279.584,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2014,80258.174,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2015,79813.855,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2016,78460.554,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2017,77714.959,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2018,76976.24,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2019,75831.14,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2020,71549.112,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2021,73550.486,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2022,72814.691,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2023,72830.887,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_freight,2024,70672.27,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1990,81877.755,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1991,88788.428,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1992,94826.556,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1993,98088.39,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1994,102878.48,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1995,108970.254,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1996,114587.674,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1997,117513.399,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1998,119767.305,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,1999,124726.827,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2000,125122.326,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2001,129962.559,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2002,129405.581,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2003,127104.438,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2004,122513.19,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2005,117709.887,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2006,114395.302,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2007,114002.924,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2008,110435.821,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2009,112509.248,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2010,112342.586,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2011,111178.206,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2012,111428.489,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2013,107805.486,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2014,102969.676,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2015,102562.794,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2016,102099.227,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2017,101172.422,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2018,99423.516,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2019,96819.016,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2020,85659.679,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2021,83156.65,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2022,86989.195,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2023,85796.872,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,co2_passenger_car,2024,84971.509,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1990,88359.778,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1991,95035.156,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1992,100949.085,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1993,104075.881,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1994,108981.388,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1995,114888.609,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1996,120371.926,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1997,123130.876,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1998,125308.029,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,1999,130270.435,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2000,130438.878,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2001,135387.823,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2002,134613.51,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2003,132418.029,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2004,128033.32,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2005,123290.187,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2006,120030.512,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2007,119618.052,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2008,115869.737,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2009,117728.618,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2010,117759.525,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2011,116462.051,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2012,116788.134,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2013,113146.38,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2014,108272.251,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2015,107816.728,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2016,107256.03,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2017,106134.652,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2018,104309.891,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2019,101526.486,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2020,89347.531,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2021,86787.764,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2022,91098.612,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2023,90191.13,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
JP,road_co2_passenger,2024,89481.344,ktCO2,gio_nies_inventory,gio_nies_inventory_co2_by_sector.xlsx
