country,series,year,value,unit,source_id,source_file
AU,car_co2,1990,33817.48,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,1991,33325.722,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,1992,33735.351,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,1993,34475.28,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,1994,35085.912,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,1995,36038.63,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,1996,36382.49,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,1997,36425.111,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,1998,36672.179,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,1999,38039.445,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2000,38509.718,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2001,37719.097,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2002,38175.695,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2003,39978.944,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2004,41144.235,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2005,41538.586,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2006,41845.924,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2007,40991.477,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2008,41564.491,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2009,41777.896,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2010,42453.571,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2011,43169.103,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2012,42805.294,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2013,43624.64,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2014,43698.126,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2015,43863.963,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2016,43584.892,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2017,44667.342,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2018,45013.962,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2019,43918.229,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2020,40691.352,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2021,40278.681,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2022,39639.849,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2023,41826.912,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_co2,2024,42006.937,ktCO2,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1990,34806.105,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1991,34375.823,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1992,34866.684,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1993,35698.263,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1994,36388.897,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1995,37426.972,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1996,37826.747,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1997,37905.199,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1998,38207.818,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,1999,39675.081,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,2000,40161.123,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,2001,39380.007,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,2002,39924.706,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,2003,41805.462,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,2004,42969.093,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,2005,43253.653,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
AU,car_ghg_co2e,2006,43506.117,ktCO2e,anga_odata_paris_inventory,anga_paris_inventory_australia.json
