country,series,year,value,unit,source_id,source_file
AE,grid_intensity,2000,676.77,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2001,676.63,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2002,676.84,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2003,676.64,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2004,676.78,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2005,676.77,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2006,676.81,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2007,676.74,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2008,676.73,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2009,676.66,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2010,676.64,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2011,676.59,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2012,676.58,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2013,676.15,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2014,675.05,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2015,675.22,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2016,675.26,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2017,673.26,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2018,671.2,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2019,660.09,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2020,645.69,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2021,605.3,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2022,558.49,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2023,483.79,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AE,grid_intensity,2024,467.51,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2000,250.0,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2001,217.39,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2002,169.01,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2003,241.76,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2004,227.85,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2005,219.51,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2006,255.56,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2007,227.72,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2008,256.41,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2009,112.36,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2010,136.36,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2011,194.81,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2012,147.73,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2013,180.18,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2014,129.31,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2015,118.64,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2016,115.7,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2017,126.98,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2018,153.85,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2019,116.44,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2020,93.22,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2021,113.21,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2022,125.0,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2023,123.71,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AF,grid_intensity,2024,131.31,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AG,grid_intensity,2000,666.67,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AG,grid_intensity,2001,647.06,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AG,grid_intensity,2002,684.21,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
AG,grid_intensity,2003,666.67,gCO2_per_kWh,owid_ember_grid_intensity,owid_carbon_intensity_electricity.csv
